,tags,Allen_electronegativity_A,E_vacum_level_A,gap_dir_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,gap_dir_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type,Ecc,Evv,Ecv,Etotal,Allen_elec_diff,Ecc_Ecv_diff,Type_Allen_010,Type_Allen_010_diff_06,A-CBM,A-VBM,B-CBM,B-VBM,A-band gap,B-band gap,Low X(H2),Low X(O2)
9817,PdCl2-2dm-3243/InSe-2dm-3756,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,2.238376122,2.038,FALSE,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,Type-II_B,1.6153999999999997,1.5489999999999995,0.9864000000000006,4.1508,0.12767681000000008,0.6289999999999991,Z-scheme_B,Z-scheme_B,,,,,,,,
9819,PdCl2-2dm-3243/GaTe-2dm-3099,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,2.161103034,3.021,FALSE,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,Type-II_B,1.4579999999999997,1.8338999999999999,0.7015000000000002,3.9934,0.20494989800000019,0.7564999999999995,Z-scheme_B,Z-scheme_B,,,,,,,,
9829,PdCl2-2dm-3243/CuI-2dm-3638,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,2.8777,2.0377,0.49770000000000003,5.4131,0.11111229200000006,2.38,Z-scheme_B,Z-scheme_B,,,,,,,,
9834,PdCl2-2dm-3243/Mn2CrO6-2dm-4419,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,3.036590256,2.287,FALSE,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,Type-II_A,2.4006,1.8279999999999994,0.13480000000000025,4.3633999999999995,-0.670537324,2.2657999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
9838,PdCl2-2dm-3243/VI2-2dm-3251,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,2.173133607,2.612,FALSE,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,Type-II_B,2.5233999999999996,1.4764999999999997,1.0589000000000004,5.0588,0.19291932500000009,1.4644999999999992,Z-scheme_B,Z-scheme_B,,,,,,,,
9841,PdCl2-2dm-3243/Mn(BiTe2)2-2dm-3199,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,2.066144252,4.69,FALSE,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,Type-II_B,1.2079999999999997,2.3202999999999996,0.2151000000000005,3.7434,0.29990868000000015,0.9928999999999992,Z-scheme_B,Z-scheme_B,,,,,,,,
9845,PdCl2-2dm-3243/GaGeTe-2dm-4155,2.366052932,2.159,FALSE,-5.0744,-7.6098,3.890027,6.443039,22.605336,90,90,90,1.84584305,3.708,TRUE,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,Type-II_B,1.1934,2.2552000000000003,0.2801999999999998,3.7288,0.5202098820000001,0.9132000000000002,Z-scheme_B,Z-scheme_B,,,,,,,,
9855,CuI-2dm-4972/InBrO-2dm-3667,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,Type-II_A,2.2550999999999997,2.5033000000000003,1.0625999999999998,5.821,-0.703596041,1.1925,Z-scheme_A,Z-scheme_A,,,,,,,,
9856,CuI-2dm-4972/CuSe2Cl-2dm-4225,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,Type-II_A,2.4610000000000003,0.8520000000000003,0.8566999999999991,4.1697,-0.191473206,1.6043000000000012,Z-scheme_A,Z-scheme_A,,,,,,,,
9865,CuI-2dm-4972/LiCuO2-2dm-4683,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,Type-II_A,2.2463999999999995,1.5990000000000002,1.0713,4.9167,-0.813689054,1.1750999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
9871,CuI-2dm-4972/RhCl3-2dm-3458,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.496633356,2.292,FALSE,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,Type-II_A,2.2649999999999997,2.3069000000000006,1.0526999999999997,5.6246,-0.241246428,1.2123,Z-scheme_A,Z-scheme_A,,,,,,,,
9882,CuI-2dm-4972/HfS3-2dm-3809,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.411436747,3.487,FALSE,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,Type-II_A,2.3609999999999998,1.0295000000000005,0.9566999999999997,4.3472,-0.156049819,1.4043,Z-scheme_A,Z-scheme_A,,,,,,,,
9889,CuI-2dm-4972/AuBrO2-2dm-4476,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,3.2318999999999996,1.6896000000000004,0.0858,5.0073,-0.54789136,3.1460999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
9894,CuI-2dm-4972/SbClO-2dm-4179,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.98255712,3.669,FALSE,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Type-II_A,2.5466999999999995,2.1420000000000003,0.7709999999999999,5.4597,-0.727170192,1.7756999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
9899,CuI-2dm-4972/BiClO-2dm-3678,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.990042804,3.376,FALSE,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,Type-II_A,2.2935,2.7054,1.0241999999999996,6.0230999999999995,-0.734655876,1.2693000000000003,Z-scheme_A,Z-scheme_A,,,,,,,,
9908,CuI-2dm-4972/TiBrN-2dm-3460,2.255386928,2.772,TRUE,-2.2347,-5.5524,4.10572,4.105718789,23.8053,90,90,119.9999936,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,3.1941999999999995,1.4118000000000004,0.12349999999999994,4.7295,-0.320021162,3.0706999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
9920,InBrO-2dm-3667/CrO2-2dm-5091,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,Type-II_A,2.6863,0.8475999999999999,0.8795999999999999,4.4135,-0.112367898,1.8067000000000002,Z-scheme_A,Z-scheme_A,,,,,,,,
9923,InBrO-2dm-3667/AuI-2dm-3495,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,Type-II_B,1.6907999999999999,2.6213999999999995,0.9445000000000006,5.2567,0.841325571,0.7462999999999993,Z-scheme_B,Z-scheme_B,,,,,,,,
9951,InBrO-2dm-3667/CuBiO2-2dm-4048,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,2.85547074,2.148,FALSE,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,Type-II_B,2.122,3.1693999999999996,0.3965000000000005,5.6879,0.10351222900000012,1.7254999999999994,Z-scheme_B,Z-scheme_B,,,,,,,,
9953,InBrO-2dm-3667/KH2N-2dm-3412,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,2.72879738,0.896,TRUE,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,Type-II_B,3.2455,3.3164999999999996,0.2494000000000005,6.8114,0.23018558899999997,2.9960999999999993,Z-scheme_B,Z-scheme_B,,,,,,,,
9956,InBrO-2dm-3667/CuI-2dm-3638,2.958982969,3.052,FALSE,-4.4898,-8.0557,3.663681,4.099551,25.978651,90,90,90,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,2.2931,2.4836,1.0823,5.859,0.704042329,1.2107999999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
9985,CuSe2Cl-2dm-4225/AuI-2dm-3495,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,Type-II_B,1.8967000000000005,0.9700999999999995,0.7385999999999999,3.6054,0.32920273600000005,1.1581000000000006,Z-scheme_B,Z-scheme_B,,,,,,,,
10018,CuSe2Cl-2dm-4225/CuI-2dm-3638,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,2.4990000000000006,0.8323,0.8763999999999994,4.2077,0.19191949399999997,1.6226000000000012,Z-scheme_B,Z-scheme_B,,,,,,,,
10027,CuSe2Cl-2dm-4225/VI2-2dm-3251,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,2.173133607,2.612,FALSE,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,Type-II_B,2.1447000000000003,0.2710999999999997,1.4375999999999998,3.8533999999999997,0.273726527,0.7071000000000005,Z-scheme_B,Z-scheme_B,,,,,,,,
10041,CuSe2Cl-2dm-4225/CuClO2-2dm-5076,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,2.927859221,1.785,TRUE,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,Type-II_A,1.5752999999999995,1.5891000000000002,0.13339999999999996,3.2977999999999996,-0.480999087,1.4418999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
10043,CuSe2Cl-2dm-4225/V2CoO6-2dm-3124,2.446860134,1.775,FALSE,-4.6957,-6.4044,4.911456,7.666946,22.779884,90,90,90,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,1.4109999999999996,2.2762000000000002,0.29769999999999985,3.9848999999999997,-0.619007546,1.1132999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10044,CrO2-2dm-5091/IrCl3-2dm-3776,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.536122635,2.173,FALSE,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,Type-II_B,3.4673,1.6247999999999996,0.10240000000000027,5.1945,0.5352282320000001,3.3648999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
10045,CrO2-2dm-5091/BiBr3-2dm-3868,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.593917283,1.956,FALSE,-4.1076,-7.8731,7.187321406,7.187321275,23.476143,90,90,120.0239718,Type-II_B,3.0685000000000002,1.0301999999999998,0.6970000000000001,4.7957,0.4774335839999999,2.3715,Z-scheme_B,Z-scheme_B,,,,,,,,
10049,CrO2-2dm-5091/NiCl2-2dm-3432,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.52297708,2.362,FALSE,-4.1104,-8.186,3.45607,3.456070139,22.61355,90,90,59.99998218,Type-II_B,3.0656999999999996,0.7172999999999998,1.0099,4.7928999999999995,0.5483737870000001,2.0557999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
10057,CrO2-2dm-5091/RhCl3-2dm-3458,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.496633356,2.292,FALSE,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,Type-II_B,2.6764,1.0439999999999996,0.6832000000000003,4.4036,0.5747175110000002,1.9931999999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
10075,CrO2-2dm-5091/AuBrO2-2dm-4476,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_B,1.7095000000000002,1.6612999999999998,0.0659,3.4367,0.26807257900000003,1.6436000000000002,Z-scheme_B,Z-scheme_B,,,,,,,,
10077,CrO2-2dm-5091/MnCl2-2dm-3745,3.071350867,2.308,FALSE,-7.1761,-8.9033,2.885048,2.886912273,21.911947,90,90,60.0419876,2.541084905,2.254,FALSE,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,Type-II_B,4.0111,1.0499999999999998,0.6772,5.7383,0.5302659620000001,3.3339,Z-scheme_B,Z-scheme_B,,,,,,,,
10162,IrCl3-2dm-3776/CuClO2-2dm-5076,2.536122635,2.173,FALSE,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,2.927859221,1.785,TRUE,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,Type-II_A,2.5622,0.7149999999999999,1.0075000000000003,4.2847,-0.391736586,1.5546999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
10164,IrCl3-2dm-3776/V2CoO6-2dm-3124,2.536122635,2.173,FALSE,-3.7088,-7.2785,6.092665794,6.092665625,22.53232,89.97743966,89.97743967,119.9797527,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,2.3979,1.4021,1.1718000000000002,4.9718,-0.529745045,1.2260999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10203,BiBr3-2dm-3868/Mn2CrO6-2dm-4419,2.593917283,1.956,FALSE,-4.1076,-7.8731,7.187321406,7.187321275,23.476143,90,90,120.0239718,3.036590256,2.287,FALSE,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,Type-II_A,3.3674,1.5646999999999993,0.39810000000000034,5.3302,-0.442672973,2.9692999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
10228,AuI-2dm-3495/LiCuO2-2dm-4683,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,Type-II_A,1.6820999999999997,1.7170999999999994,0.9532000000000007,4.352399999999999,-0.951418584,0.7289,Z-scheme_A,Z-scheme_A,,,,,,,,
10234,AuI-2dm-3495/RhCl3-2dm-3458,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.496633356,2.292,FALSE,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,Type-II_A,1.7006999999999999,2.425,0.9346000000000005,5.0603,-0.378975958,0.7660999999999993,Z-scheme_A,Z-scheme_A,,,,,,,,
10235,AuI-2dm-3495/HfS2-2dm-3834,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.349473434,2.466,FALSE,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,Type-II_A,2.1363,1.5943999999999994,0.49900000000000055,4.229699999999999,-0.231816036,1.6372999999999993,Z-scheme_A,Z-scheme_A,,,,,,,,
10237,AuI-2dm-3495/HfTeSe4-2dm-4723,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.276049764,2.42,FALSE,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,Type-II_A,1.6671999999999998,0.6049999999999995,0.9681000000000006,3.2403,-0.158392366,0.6990999999999992,Z-scheme_A,Z-scheme_A,,,,,,,,
10245,AuI-2dm-3495/HfS3-2dm-3809,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.411436747,3.487,FALSE,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,Type-II_A,1.7967,1.1475999999999997,0.8386000000000005,3.7829,-0.293779349,0.9580999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
10257,AuI-2dm-3495/SbClO-2dm-4179,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.98255712,3.669,FALSE,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Type-II_A,1.9823999999999997,2.2600999999999996,0.6529000000000007,4.8954,-0.864899722,1.329499999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
10262,AuI-2dm-3495/BiClO-2dm-3678,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.990042804,3.376,FALSE,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,Type-II_A,1.7292,2.8234999999999992,0.9061000000000003,5.4588,-0.872385406,0.8230999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10271,AuI-2dm-3495/TiBrN-2dm-3460,2.117657398,2.63,FALSE,-2.799,-5.4343,4.231040784,4.23103949,24.122461,90,90,92.7938274,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,2.6298999999999997,1.5298999999999996,0.0054,4.1652000000000005,-0.457750692,2.624499999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
10309,CuBr-2dm-3517/AuBrO2-2dm-4476,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,2.2548999999999997,0.8593000000000002,0.9161000000000001,4.0303,-0.418752129,1.3387999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
10328,CuBr-2dm-3517/TiBrN-2dm-3460,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,2.2171999999999996,0.5815000000000001,0.9538000000000002,3.7525,-0.190881931,1.2633999999999994,Z-scheme_A,Z-scheme_A,,,,,,,,
10332,CuBr-2dm-3517/TiNCl-2dm-3655,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,2.663997204,2.944,TRUE,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,Type-II_A,2.3756999999999997,0.7505000000000006,0.7953000000000001,3.9215000000000004,-0.279471045,1.5803999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
10336,CuBr-2dm-3517/CuClO2-2dm-5076,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,2.927859221,1.785,TRUE,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,Type-II_A,3.0593,1.6108000000000002,0.11169999999999991,4.7818000000000005,-0.543333062,2.9476,Z-scheme_A,Z-scheme_A,,,,,,,,
10338,CuBr-2dm-3517/V2CoO6-2dm-3124,2.384526159,2.105,TRUE,-3.2117,-6.3827,3.776496,3.776496,23.172597,90,90,90,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,2.895,2.2979000000000003,0.2759999999999998,5.4689,-0.681341521,2.619,Z-scheme_A,Z-scheme_A,,,,,,,,
10429,NiCl2-2dm-3432/Mn2CrO6-2dm-4419,2.52297708,2.362,FALSE,-4.1104,-8.186,3.45607,3.456070139,22.61355,90,90,59.99998218,3.036590256,2.287,FALSE,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,Type-II_A,3.3645999999999994,1.2517999999999994,0.7110000000000003,5.327399999999999,-0.513613176,2.653599999999999,Z-scheme_A,Z-scheme_A,,,,,,,,
10474,CuTe2I-2dm-5239/AuBrO2-2dm-4476,2.218082663,2.359,FALSE,-4.0904,-5.8118,5.167785,8.43491,23.272398,90,90,90,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,1.3761999999999999,1.4302000000000001,0.3452000000000002,3.1516,-0.585195625,1.0309999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10493,CuTe2I-2dm-5239/TiBrN-2dm-3460,2.218082663,2.359,FALSE,-4.0904,-5.8118,5.167785,8.43491,23.272398,90,90,90,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,1.3384999999999998,1.1524,0.38290000000000024,2.8738,-0.357325427,0.9555999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
10497,CuTe2I-2dm-5239/TiNCl-2dm-3655,2.218082663,2.359,FALSE,-4.0904,-5.8118,5.167785,8.43491,23.272398,90,90,90,2.663997204,2.944,TRUE,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,Type-II_A,1.4969999999999999,1.3214000000000006,0.22440000000000015,3.0428000000000006,-0.445914541,1.2725999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10526,LiCuO2-2dm-4683/CuBiO2-2dm-4048,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,2.85547074,2.148,FALSE,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,Type-II_B,2.1132999999999997,2.2650999999999994,0.40520000000000067,4.7836,0.2136052420000003,1.708099999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
10528,LiCuO2-2dm-4683/KH2N-2dm-3412,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,2.72879738,0.896,TRUE,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,Type-II_B,3.2367999999999997,2.4121999999999995,0.25810000000000066,5.9071,0.34027860200000015,2.978699999999999,Z-scheme_B,Z-scheme_B,,,,,,,,
10531,LiCuO2-2dm-4683/CuI-2dm-3638,3.069075982,1.292,FALSE,-4.4811,-7.1514,2.67287,5.352604378,17.291106,83.97126687,90,90,2.25494064,2.588,TRUE,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,Type-II_B,2.2843999999999998,1.5793,1.0910000000000002,4.9547,0.8141353420000002,1.1933999999999996,Z-scheme_B,Z-scheme_B,,,,,,,,
10613,AuBr-2dm-4576/HfS2-2dm-3834,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,2.349473434,2.466,FALSE,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,Type-II_A,1.8485999999999998,0.9809000000000001,1.1124999999999998,3.9419999999999997,-0.103800399,0.7361,Z-scheme_A,Z-scheme_A,,,,,,,,
10630,AuBr-2dm-4576/AuBrO2-2dm-4476,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,2.3798999999999997,1.1942000000000004,0.5811999999999999,4.1553,-0.557605253,1.7986999999999997,Z-scheme_A,Z-scheme_A,,,,,,,,
10649,AuBr-2dm-4576/TiBrN-2dm-3460,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,2.3421999999999996,0.9164000000000003,0.6189,3.8775,-0.329735055,1.7232999999999996,Z-scheme_A,Z-scheme_A,,,,,,,,
10653,AuBr-2dm-4576/TiNCl-2dm-3655,2.245673035,2.161,FALSE,-3.0867,-6.0478,4.135507003,4.135507502,23.904198,90,90,91.07484666,2.663997204,2.944,TRUE,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,Type-II_A,2.5006999999999997,1.0854000000000008,0.4603999999999999,4.0465,-0.418324169,2.0403,Z-scheme_A,Z-scheme_A,,,,,,,,
10680,VCl2-2dm-3622/AuBrO2-2dm-4476,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,3.1186999999999996,0.8227000000000002,0.9527000000000001,4.8941,-0.222780577,2.1659999999999995,Z-scheme_A,Z-scheme_A,,,,,,,,
10685,VCl2-2dm-3622/SbClO-2dm-4179,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,2.98255712,3.669,FALSE,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Type-II_A,2.4334999999999996,1.2751000000000001,1.6379000000000001,5.3465,-0.402059409,0.7955999999999994,Z-scheme_A,Z-scheme_A,,,,,,,,
10707,VCl2-2dm-3622/CuClO2-2dm-5076,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,2.927859221,1.785,TRUE,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,Type-II_A,3.9231,1.5742000000000003,0.14829999999999988,5.6456,-0.34736151,3.7748,Z-scheme_A,Z-scheme_A,,,,,,,,
10709,VCl2-2dm-3622/V2CoO6-2dm-3124,2.580497711,2.143,FALSE,-2.3479,-6.4193,3.628011,3.628011517,22.665532,90,90,120.0000044,3.06586768,1.664,FALSE,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,Type-II_A,3.7588,2.2613000000000003,0.31259999999999977,6.3327,-0.485369969,3.4462,Z-scheme_A,Z-scheme_A,,,,,,,,
10729,CuTe2Cl-2dm-4859/AuBrO2-2dm-4476,2.344125054,2.198,FALSE,-4.0744,-5.8081,5.062996,8.046545,22.718205,90,90,90,2.803278288,1.845,FALSE,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Type-II_A,1.3921999999999999,1.4339000000000004,0.3414999999999999,3.1676,-0.459153234,1.0507,Z-scheme_A,Z-scheme_A,,,,,,,,
10748,CuTe2Cl-2dm-4859/TiBrN-2dm-3460,2.344125054,2.198,FALSE,-4.0744,-5.8081,5.062996,8.046545,22.718205,90,90,90,2.57540809,2.896,TRUE,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Type-II_A,1.3544999999999998,1.1561000000000003,0.3792,2.8898,-0.231283036,0.9752999999999998,Z-scheme_A,Z-scheme_A,,,,,,,,
