Unnamed: 0,tags,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type_Allen_010_diff_06,label
11386,SnBrF-2dm-3978/Mn2CrO6-2dm-4419,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267,,0
11387,SnBrF-2dm-3978/BiClO-2dm-3678,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0,,0
11388,SnBrF-2dm-3978/Sn(BiTe2)2-2dm-5176,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196,,0
11389,SnBrF-2dm-3978/TeRhCl-2dm-3467,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0,,0
11390,SnBrF-2dm-3978/VI2-2dm-3251,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416,,0
11391,SnBrF-2dm-3978/Ge(Te2As)2-2dm-3605,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90.0,90.0,60.00000417,,0
11392,SnBrF-2dm-3978/GaS-2dm-4063,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,,0
11393,SnBrF-2dm-3978/Mn(BiTe2)2-2dm-3199,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576,,0
11394,SnBrF-2dm-3978/GeS2-2dm-3352,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0,,0
11395,SnBrF-2dm-3978/CaO2-2dm-4188,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90.0,90.0,90.0,,0
11396,SnBrF-2dm-3978/TiBrN-2dm-3460,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0,,0
11397,SnBrF-2dm-3978/GaGeTe-2dm-4155,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436,,0
11398,SnBrF-2dm-3978/CaO-2dm-3363,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90.0,90.0,89.99665201,,0
11399,SnBrF-2dm-3978/GaN-2dm-2992,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565,,0
11400,SnBrF-2dm-3978/TiNCl-2dm-3655,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0,,0
11401,SnBrF-2dm-3978/TaI2O-2dm-3609,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0,,0
11402,SnBrF-2dm-3978/LiCuO-2dm-4132,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90.0,90.0,90.0,,0
11403,SnBrF-2dm-3978/Ca2CoO3-2dm-3010,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90.0,90.0,57.15536399,,0
11404,SnBrF-2dm-3978/CuClO2-2dm-5076,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0,,0
11405,SnBrF-2dm-3978/Cu2SO4-2dm-3586,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277,,0
11406,SnBrF-2dm-3978/V2CoO6-2dm-3124,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128,,0
11407,Cu2WS4-2dm-4517/GaSe-2dm-3781,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,,0
11408,Cu2WS4-2dm-4517/CuBiO2-2dm-4048,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,,0
11409,Cu2WS4-2dm-4517/AuBrO2-2dm-4476,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0,Z-scheme_A,1
11410,Cu2WS4-2dm-4517/KH2N-2dm-3412,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0,,0
11411,Cu2WS4-2dm-4517/MnCl2-2dm-3745,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283,,0
11412,Cu2WS4-2dm-4517/GaS-2dm-3608,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962,,0
11413,Cu2WS4-2dm-4517/CuI-2dm-3638,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0,,0
11414,Cu2WS4-2dm-4517/SbClO-2dm-4179,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0,,0
11415,Cu2WS4-2dm-4517/SnO-2dm-3088,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90.0,90.0,98.56789069,,0
11416,Cu2WS4-2dm-4517/P-2dm-3043,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047,,0
11417,Cu2WS4-2dm-4517/Cu2WSe4-2dm-3107,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0,,0
11418,Cu2WS4-2dm-4517/Mn2CrO6-2dm-4419,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267,,0
11419,Cu2WS4-2dm-4517/BiClO-2dm-3678,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0,,0
11420,Cu2WS4-2dm-4517/Sn(BiTe2)2-2dm-5176,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196,,0
11421,Cu2WS4-2dm-4517/TeRhCl-2dm-3467,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0,,0
11422,Cu2WS4-2dm-4517/VI2-2dm-3251,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416,,0
11423,Cu2WS4-2dm-4517/Ge(Te2As)2-2dm-3605,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90.0,90.0,60.00000417,,0
11424,Cu2WS4-2dm-4517/GaS-2dm-4063,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,,0
11425,Cu2WS4-2dm-4517/Mn(BiTe2)2-2dm-3199,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576,,0
11426,Cu2WS4-2dm-4517/GeS2-2dm-3352,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0,,0
11427,Cu2WS4-2dm-4517/CaO2-2dm-4188,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90.0,90.0,90.0,,0
11428,Cu2WS4-2dm-4517/TiBrN-2dm-3460,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0,Z-scheme_A,1
11429,Cu2WS4-2dm-4517/GaGeTe-2dm-4155,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436,,0
11430,Cu2WS4-2dm-4517/CaO-2dm-3363,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90.0,90.0,89.99665201,,0
11431,Cu2WS4-2dm-4517/GaN-2dm-2992,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565,,0
11432,Cu2WS4-2dm-4517/TiNCl-2dm-3655,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0,Z-scheme_A,1
11433,Cu2WS4-2dm-4517/TaI2O-2dm-3609,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0,,0
11434,Cu2WS4-2dm-4517/LiCuO-2dm-4132,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90.0,90.0,90.0,,0
11435,Cu2WS4-2dm-4517/Ca2CoO3-2dm-3010,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90.0,90.0,57.15536399,,0
11436,Cu2WS4-2dm-4517/CuClO2-2dm-5076,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0,Z-scheme_A,1
11437,Cu2WS4-2dm-4517/Cu2SO4-2dm-3586,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277,,0
11438,Cu2WS4-2dm-4517/V2CoO6-2dm-3124,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90.0,90.0,90.0,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128,Z-scheme_A,1
11439,GaSe-2dm-3781/CuBiO2-2dm-4048,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,,0
11440,GaSe-2dm-3781/AuBrO2-2dm-4476,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0,,0
11441,GaSe-2dm-3781/KH2N-2dm-3412,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0,,0
11442,GaSe-2dm-3781/MnCl2-2dm-3745,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283,,0
11443,GaSe-2dm-3781/GaS-2dm-3608,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962,,0
11444,GaSe-2dm-3781/CuI-2dm-3638,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0,,0
11445,GaSe-2dm-3781/SbClO-2dm-4179,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0,,0
11446,GaSe-2dm-3781/SnO-2dm-3088,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90.0,90.0,98.56789069,,0
11447,GaSe-2dm-3781/P-2dm-3043,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047,,0
11448,GaSe-2dm-3781/Cu2WSe4-2dm-3107,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0,,0
11449,GaSe-2dm-3781/Mn2CrO6-2dm-4419,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267,,0
11450,GaSe-2dm-3781/BiClO-2dm-3678,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0,,0
11451,GaSe-2dm-3781/Sn(BiTe2)2-2dm-5176,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196,,0
11452,GaSe-2dm-3781/TeRhCl-2dm-3467,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0,,0
11453,GaSe-2dm-3781/VI2-2dm-3251,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416,,0
11454,GaSe-2dm-3781/Ge(Te2As)2-2dm-3605,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90.0,90.0,60.00000417,,0
11455,GaSe-2dm-3781/GaS-2dm-4063,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,,0
11456,GaSe-2dm-3781/Mn(BiTe2)2-2dm-3199,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576,,0
11457,GaSe-2dm-3781/GeS2-2dm-3352,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0,,0
11458,GaSe-2dm-3781/CaO2-2dm-4188,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90.0,90.0,90.0,,0
11459,GaSe-2dm-3781/TiBrN-2dm-3460,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90.0,90.0,90.0,,0
11460,GaSe-2dm-3781/GaGeTe-2dm-4155,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90.0,90.0,60.00000436,,0
11461,GaSe-2dm-3781/CaO-2dm-3363,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90.0,90.0,89.99665201,,0
11462,GaSe-2dm-3781/GaN-2dm-2992,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90.0,90.0,119.9979565,,0
11463,GaSe-2dm-3781/TiNCl-2dm-3655,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90.0,90.0,90.0,,0
11464,GaSe-2dm-3781/TaI2O-2dm-3609,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90.0,90.0,,0
11465,GaSe-2dm-3781/LiCuO-2dm-4132,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90.0,90.0,90.0,,0
11466,GaSe-2dm-3781/Ca2CoO3-2dm-3010,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90.0,90.0,57.15536399,,0
11467,GaSe-2dm-3781/CuClO2-2dm-5076,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90.0,90.0,90.0,,0
11468,GaSe-2dm-3781/Cu2SO4-2dm-3586,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90.0,90.0,112.6376277,,0
11469,GaSe-2dm-3781/V2CoO6-2dm-3124,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90.0,90.0,120.0000061,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90.0,90.0,76.18009128,,0
11470,CuBiO2-2dm-4048/AuBrO2-2dm-4476,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90.0,90.0,90.0,,0
11471,CuBiO2-2dm-4048/KH2N-2dm-3412,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90.0,90.0,90.0,,0
11472,CuBiO2-2dm-4048/MnCl2-2dm-3745,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90.0,90.0,60.00000283,,0
11473,CuBiO2-2dm-4048/GaS-2dm-3608,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90.0,90.0,119.9999962,,0
11474,CuBiO2-2dm-4048/CuI-2dm-3638,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90.0,90.0,90.0,,0
11475,CuBiO2-2dm-4048/SbClO-2dm-4179,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90.0,90.0,90.0,Z-scheme_A,1
11476,CuBiO2-2dm-4048/SnO-2dm-3088,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90.0,90.0,98.56789069,,0
11477,CuBiO2-2dm-4048/P-2dm-3043,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90.0,90.0,59.99999047,,0
11478,CuBiO2-2dm-4048/Cu2WSe4-2dm-3107,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90.0,90.0,90.0,,0
11479,CuBiO2-2dm-4048/Mn2CrO6-2dm-4419,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90.0,90.0,100.6847267,,0
11480,CuBiO2-2dm-4048/BiClO-2dm-3678,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90.0,90.0,90.0,Z-scheme_A,1
11481,CuBiO2-2dm-4048/Sn(BiTe2)2-2dm-5176,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90.0,90.0,59.99999196,,0
11482,CuBiO2-2dm-4048/TeRhCl-2dm-3467,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90.0,90.0,90.0,,0
11483,CuBiO2-2dm-4048/VI2-2dm-3251,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90.0,90.0,60.00051416,,0
11484,CuBiO2-2dm-4048/Ge(Te2As)2-2dm-3605,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90.0,90.0,60.00000417,,0
11485,CuBiO2-2dm-4048/GaS-2dm-4063,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90.0,90.0,60.00001572,,0
11486,CuBiO2-2dm-4048/Mn(BiTe2)2-2dm-3199,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90.0,90.0,59.99998576,,0
11487,CuBiO2-2dm-4048/GeS2-2dm-3352,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90.0,90.0,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90.0,90.0,90.0,,0
