,tags,Allen_electronegativity_A,E_vacum_level_A,HSE_CBM_A,HSE_VBM_A,lattice_a_A,lattice_b_A,lattice_c_A,lattice_alpha_A,lattice_beta_A,lattice_gamma_A,Allen_electronegativity_B,E_vacum_level_B,HSE_CBM_B,HSE_VBM_B,lattice_a_B,lattice_b_B,lattice_c_B,lattice_alpha_B,lattice_beta_B,lattice_gamma_B,Type_Allen_010_diff_06
1590,SnS-2dm-3338/Ge(BiTe2)2-2dm-3740,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.026292194,4.645,-4.198,-5.6093,4.350099,4.350099906,31.059379,90,90,59.99999928,
1591,SnS-2dm-3338/RhCl3-2dm-3458,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.496633356,2.292,-4.4997,-7.8593,6.015734,6.015734606,22.631236,90,90,119.9967519,
1592,SnS-2dm-3338/HfS2-2dm-3834,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.349473434,2.466,-4.9353,-7.0287,3.633023,3.633023068,22.876961,90,90,120.0000085,
1593,SnS-2dm-3338/HfSe2-2dm-4424,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.199626883,2.322,-4.8264,-6.1361,3.76173,3.761729357,23.150314,90,90,120.0000057,
1594,SnS-2dm-3338/HfTeSe4-2dm-4723,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.276049764,2.42,-4.4662,-6.0393,3.852288,6.821241,23.212728,90,90,90,
1595,SnS-2dm-3338/GeI2-2dm-3455,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.11217965,2.576,-3.5736,-6.4057,4.254018,4.254017432,23.515878,90,90,120.0000044,
1596,SnS-2dm-3338/ZnI2-2dm-4716,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.486573761,2.518,-3.7767,-6.7691,4.06823,4.068230408,23.259981,90,90,60.00000332,
1597,SnS-2dm-3338/MnI2-2dm-3728,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.174099874,2.701,-3.2073,-6.4739,4.126205,4.126204446,23.320309,90,90,119.9999964,
1598,SnS-2dm-3338/InSe-2dm-3459,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.234884542,3.053,-4.2254,-6.5347,4.050943,4.050942276,25.367028,90,90,60.00000225,
1599,SnS-2dm-3338/GaSe-2dm-3530,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.325840722,2.697,-3.5923,-6.395,3.796432,3.796431519,24.817544,90,90,120.0000042,
1600,SnS-2dm-3338/CdI2-2dm-4402,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.514443922,2.391,-3.59,-7.0197,4.273197,4.273196614,23.435848,90,90,119.9999952,
1601,SnS-2dm-3338/InSe-2dm-3756,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.238376122,2.038,-3.459,-6.0608,4.080876,5.948440618,23.241441,90,90,69.93898404,
1602,SnS-2dm-3338/HfS3-2dm-3809,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.411436747,3.487,-4.5957,-6.5819,3.58914,5.104483,25.891587,90,90,90,
1603,SnS-2dm-3338/GaTe-2dm-3099,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.161103034,3.021,-3.6164,-5.7759,4.115173,4.115171573,25.019273,90,90,120.0000034,
1604,SnS-2dm-3338/GeClF-2dm-4252,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.109882927,2.936,-4.1617,-8.1083,3.725314,3.725314,25.063772,90,90,90,
1605,SnS-2dm-3338/SnBrF-2dm-3978,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.196387471,3.112,-4.0594,-7.2538,4.024061,4.024061,25.944604,90,90,90,
1606,SnS-2dm-3338/Cu2WS4-2dm-4517,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.303892619,2.057,-3.8723,-6.3821,5.406426,5.406426,22.609187,90,90,90,
1607,SnS-2dm-3338/GaSe-2dm-3781,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.337975058,2.321,-4.468,-5.3805,3.923342,3.923341273,25.282452,90,90,120.0000061,
1608,SnS-2dm-3338/CuBiO2-2dm-4048,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.85547074,2.148,-2.3678,-4.8863,3.527105,6.151100173,23.494112,89.31455062,90,90,
1609,SnS-2dm-3338/AuBrO2-2dm-4476,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.803278288,1.845,-5.4666,-7.242,3.856275,7.477059,23.034943,90,90,90,Z-scheme_A
1610,SnS-2dm-3338/KH2N-2dm-3412,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.72879738,0.896,-1.2443,-4.7392,3.725493,4.601743,24.611258,90,90,90,
1611,SnS-2dm-3338/MnCl2-2dm-3745,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.541084905,2.254,-3.165,-7.8533,3.686836,3.686836316,22.766088,90,90,60.00000283,
1612,SnS-2dm-3338/GaS-2dm-3608,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.434099539,2.967,-3.5549,-6.8426,3.60874,3.608740419,24.64035,90,90,119.9999962,
1613,SnS-2dm-3338/CuI-2dm-3638,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.25494064,2.588,-2.1967,-5.5721,3.992729,3.992729,23.396832,90,90,90,
1614,SnS-2dm-3338/SbClO-2dm-4179,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.98255712,3.669,-4.7814,-7.6944,3.765332,3.765332,25.241912,90,90,90,Z-scheme_A
1615,SnS-2dm-3338/SnO-2dm-3088,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.083944728,2.79,-2.7807,-5.7365,3.509028916,3.509029395,22.789061,90,90,98.56789069,
1616,SnS-2dm-3338/P-2dm-3043,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.252701054,2.221,-3.9656,-6.7574,3.273088,3.273089057,21.137996,90,90,59.99999047,
1617,SnS-2dm-3338/Cu2WSe4-2dm-3107,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.221085527,1.954,-3.7767,-5.803,5.533556,5.533556,22.837891,90,90,90,
1618,SnS-2dm-3338/Mn2CrO6-2dm-4419,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.036590256,2.287,-7.475,-9.4378,2.848578,7.682055522,21.927806,90,90,100.6847267,
1619,SnS-2dm-3338/BiClO-2dm-3678,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.990042804,3.376,-4.5282,-8.2578,3.881722,3.881722,25.299774,90,90,90,Z-scheme_A
1620,SnS-2dm-3338/Sn(BiTe2)2-2dm-5176,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.101808555,4.753,-4.3018,-5.4117,4.409781,4.409780929,31.30794,90,90,59.99999196,
1621,SnS-2dm-3338/TeRhCl-2dm-3467,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.152458376,2.769,-4.1485,-6.4446,3.673267,6.644511,22.711027,90,90,90,
1622,SnS-2dm-3338/VI2-2dm-3251,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.173133607,2.612,-2.551,-6.1333,4.089094,4.089029766,23.144466,90,90,60.00051416,
1623,SnS-2dm-3338/Ge(Te2As)2-2dm-3605,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.069282628,4.66,-4.1548,-5.0085,4.089526,4.089526515,30.398143,90,90,60.00000417,
1624,SnS-2dm-3338/GaS-2dm-4063,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.433783624,2.954,-3.4471,-6.8011,3.620442,3.620441721,24.62312,90,90,60.00001572,
1625,SnS-2dm-3338/Mn(BiTe2)2-2dm-3199,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.066144252,4.69,-3.8664,-5.2895,4.302125,4.302126148,30.88171,90,90,59.99998576,
1626,SnS-2dm-3338/GeS2-2dm-3352,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.281027444,2.282,-3.8523,-6.2918,3.487645,3.487645,22.855457,90,90,90,
1627,SnS-2dm-3338/CaO2-2dm-4188,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.422496975,1.316,-1.5211,-6.3243,3.23213,3.23213,21.519415,90,90,90,
1628,SnS-2dm-3338/TiBrN-2dm-3460,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.57540809,2.896,-5.4289,-6.9642,3.358682,3.938229,25.497036,90,90,90,Z-scheme_A
1629,SnS-2dm-3338/GaGeTe-2dm-4155,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,1.84584305,3.708,-3.881,-5.3546,4.098304,4.09830454,28.289136,90,90,60.00000436,
1630,SnS-2dm-3338/CaO-2dm-3363,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.266842246,1.355,-0.9759,-4.5187,3.320013,3.320013006,22.395507,90,90,89.99665201,
1631,SnS-2dm-3338/GaN-2dm-2992,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.732714166,1.291,-2.5558,-6.0172,3.204977,3.205176004,20.005301,90,90,119.9979565,
1632,SnS-2dm-3338/TiNCl-2dm-3655,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.663997204,2.944,-5.5874,-7.1332,3.256114,3.945636,25.224666,90,90,90,
1633,SnS-2dm-3338/TaI2O-2dm-3609,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.537340221,2.642,-3.873,-5.6928,3.891863,7.470163032,24.722308,90.0052846,90,90,
1634,SnS-2dm-3338/LiCuO-2dm-4132,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.814449185,1.002,-1.1053,-3.6189,3.511792,5.08079,21.896555,90,90,90,
1635,SnS-2dm-3338/Ca2CoO3-2dm-3010,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.97629851,1.626,-1.2965,-3.7075,3.943326019,3.943326188,24.235133,90,90,57.15536399,
1636,SnS-2dm-3338/CuClO2-2dm-5076,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.927859221,1.785,-6.271,-7.9935,3.589639,6.904116,22.721063,90,90,90,
1637,SnS-2dm-3338/Cu2SO4-2dm-3586,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,2.957806259,1.44,-2.5408,-6.3073,4.456376,5.788981817,21.774454,90,90,112.6376277,
1638,SnS-2dm-3338/V2CoO6-2dm-3124,2.355449471,2.162,-2.9152,-5.5042,3.756825,5.780787,22.22502,90,90,90,3.06586768,1.664,-6.1067,-8.6806,3.63341,7.605380597,24.947419,90,90,76.18009128,
1639,NiS2-2dm-5050/WSe2-2dm-3594,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.124274421,3.072,-3.3544,-5.4683,3.294968,3.29496714,23.362456,90,90,120.0000086,
1640,NiS2-2dm-5050/SiS-2dm-3240,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.396149292,2.705,-4.3973,-5.6471,3.952752,6.630351,24.071701,90,90,90,
1641,NiS2-2dm-5050/TiNF-2dm-3400,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.283379526,2.432,-5.5224,-7.2131,3.051295,3.952744,24.334873,90,90,90,Z-scheme_A
1642,NiS2-2dm-5050/Mn(SbS2)2-2dm-3170,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.340379513,2.862,-3.3932,-5.4725,3.797719,6.501177552,24.73229,90,90,106.9824782,
1643,NiS2-2dm-5050/Te2Pt-2dm-4255,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,1.963323063,3.051,-3.9731,-5.0001,3.973709,3.973709301,22.725334,90,90,120.0000058,
1644,NiS2-2dm-5050/PdSe2-2dm-3426,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.05884641,1.783,-3.7477,-6.0789,5.684482,5.868625,21.474759,90,90,90,
1645,NiS2-2dm-5050/PtS2-2dm-4136,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.200524318,2.695,-4.4168,-7.0429,3.557728,3.557726783,22.662507,90,90,119.9999927,
1646,NiS2-2dm-5050/SnO2-2dm-5126,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.354923347,2.522,-5.4522,-9.6337,3.224604,3.224604016,22.030689,90,90,60.00000017,Z-scheme_A
1647,NiS2-2dm-5050/PtSe2-2dm-3287,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.106503102,2.487,-4.2329,-6.1601,3.721333,3.721332825,22.613389,90,90,119.9999927,
1648,NiS2-2dm-5050/Li2WS4-2dm-5501,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.355701565,1.579,-4.1116,-7.2963,5.983973,5.983973,22.481056,90,90,90,
1649,NiS2-2dm-5050/Te2W-2dm-3050,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,1.933350961,3.716,-3.3091,-4.9577,3.524736002,3.524735472,23.646143,90,90,120.0001612,
1650,NiS2-2dm-5050/SnSe-2dm-4801,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.233621131,2.033,-3.2352,-5.5272,3.895047,6.166192,21.993132,90,90,90,
1651,NiS2-2dm-5050/SbF5-2dm-4722,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,4.042794506,1.806,-7.79,-10.2623,3.716632,4.545161,23.533328,90,90,90,
1652,NiS2-2dm-5050/Te2Mo-2dm-5370,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,1.938647658,3.768,-3.574,-5.1733,3.520389,3.520388486,23.619353,90,90,119.9999954,
1653,NiS2-2dm-5050/PdS2-2dm-3017,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.114105188,1.961,-4.0184,-6.2861,5.43846,5.545414,21.258494,90,90,90,
1654,NiS2-2dm-5050/Sb2TeSe2-2dm-3937,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.230129228,3.86,-4.6657,-5.8709,4.117986,4.117985577,27.164394,90,90,59.9999966,
1655,NiS2-2dm-5050/MoN2-2dm-4068,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.564861932,2.169,-6.8279,-7.4793,3.604282,5.525302993,22.496499,90,90,70.96405323,
1656,NiS2-2dm-5050/PtO2-2dm-4178,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.812333403,2.284,-5.1279,-8.4067,3.145525,3.145525133,21.895886,90,90,119.9999881,
1657,NiS2-2dm-5050/ZnSe-2dm-4928,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.567331215,1.773,-3.1859,-6.6258,4.051328,4.051328,23.024464,90,90,90,
1658,NiS2-2dm-5050/Sn(PS3)2-2dm-5267,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.496801214,2.698,-4.7198,-7.1359,6.060796,6.060795737,23.37358,90,90,59.99999857,
1659,NiS2-2dm-5050/AgBiO2-2dm-5528,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.809461623,2.262,-2.5429,-5.637,3.518197,6.688125755,23.757028,89.78576118,90,90,
1660,NiS2-2dm-5050/AgI-2dm-3794,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.185094892,2.85,-3.3361,-6.3876,4.451075,4.451074729,23.640584,90,90,119.9999946,
1661,NiS2-2dm-5050/MoF5-2dm-4729,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.9039528,1.755,-8.3142,-8.7526,3.643951,4.478279,23.786277,90,90,90,
1662,NiS2-2dm-5050/AuClO2-2dm-3945,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.848545305,1.873,-5.5614,-7.5309,3.884086,7.280273,22.803907,90,90,90,Z-scheme_A
1663,NiS2-2dm-5050/Al2Zn2S5-2dm-3288,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.539946506,4.281,-2.8349,-5.3461,3.646636,3.646637007,31.887533,90,90,120.000009,
1664,NiS2-2dm-5050/Te3As2-2dm-5359,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.178027318,3.838,-4.1632,-5.1666,4.036619,4.036618731,27.303248,90,90,59.9999896,
1665,NiS2-2dm-5050/Al2Zn2S5-2dm-2999,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.540017268,4.299,-3.4313,-5.3965,3.641271,3.641271087,31.890956,90,90,120.0000083,
1666,NiS2-2dm-5050/As-2dm-3447,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.210777757,2.097,-3.6278,-4.8758,3.704816,4.680407,22.423865,90,90,90,
1667,NiS2-2dm-5050/AgI-2dm-4861,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.185013386,2.589,-3.2846,-6.4109,4.350368,4.350368,23.624085,90,90,90,
1668,NiS2-2dm-5050/Mg2Al2Se5-2dm-4027,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.268670427,3.939,-3.2131,-5.4725,3.878769,3.878769692,32.800694,90,90,120.0000026,
1669,NiS2-2dm-5050/AgN3-2dm-3449,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.650243418,1.231,-2.6282,-5.7116,5.409575,6.348511,21.248845,90,90,90,
1670,NiS2-2dm-5050/Mg(AlS2)2-2dm-3543,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.422797811,3.878,-2.8871,-6.0035,3.686203,3.686202868,29.038372,90,90,59.99998984,
1671,NiS2-2dm-5050/Ag2SeO4-2dm-3267,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.880608401,1.475,-4.093,-7.1322,4.771557,6.485615546,22.026553,90,90,111.5835033,
1672,NiS2-2dm-5050/Al2Zn2S5-2dm-3191,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.540097735,4.295,-3.203,-5.3796,3.642073,3.642073475,31.894417,90,90,59.99999523,
1673,NiS2-2dm-5050/Al2ZnS4-2dm-3208,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.508125012,3.868,-3.1115,-5.6509,3.657106,3.65710676,28.962192,90,90,59.99998878,
1674,NiS2-2dm-5050/Mg(AlSe2)2-2dm-4113,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.273420117,3.526,-3.296,-5.5381,3.885535,3.885534735,29.62725,90,90,60.00000626,
1675,NiS2-2dm-5050/AgBrO4-2dm-4961,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.097636677,1.463,-4.7591,-8.0725,4.924892,4.924892,21.851947,90,90,90,
1676,NiS2-2dm-5050/AgCl-2dm-5106,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.391668832,2.569,-4.4787,-6.7738,3.690734,3.764571,23.133334,90,90,90,
1677,NiS2-2dm-5050/WF5-2dm-4702,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.919501276,1.768,-5.6745,-7.469,3.670817,4.412889,23.822026,90,90,90,Z-scheme_A
1678,NiS2-2dm-5050/Ag2SO4-2dm-4885,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.909470637,1.433,-3.2547,-6.9291,4.952409,6.286010538,21.762309,90,90,113.1988299,
1679,NiS2-2dm-5050/Ge2Te5As2-2dm-3653,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.00582062,5.262,-4.1603,-4.8172,4.117924,4.117924178,33.872384,90,90,119.9999986,
1680,NiS2-2dm-5050/TiMn2O6-2dm-4397,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.081371048,2.211,-6.2463,-9.5867,2.917332,7.69231394,21.926218,90,90,100.9309837,Z-scheme_A
1681,NiS2-2dm-5050/As-2dm-3312,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.210777757,1.771,-3.5758,-5.8068,3.603291,3.603291646,21.287882,90,90,59.99999675,
1682,NiS2-2dm-5050/AsI3-2dm-5507,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.338189238,2.467,-3.9025,-6.7823,7.187054,7.187053703,23.36313,90,90,59.99999864,
1683,NiS2-2dm-5050/AgNO3-2dm-4750,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.057361059,0.95,-2.7082,-6.8287,5.252387,5.25238712,20.973331,90,90,60.00000706,
1684,NiS2-2dm-5050/Al2Te5-2dm-4985,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.091396898,2.677,-3.4877,-5.4417,4.180646,8.306388909,24.078083,90,90,104.5753164,
1685,NiS2-2dm-5050/SnSe2-2dm-4715,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.322136442,2.62,-5.1507,-6.59,3.851815,3.851815061,23.192878,90,90,119.9999909,
1686,NiS2-2dm-5050/Bi2Te2S-2dm-4461,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.222796212,3.336,-4.6796,-5.4512,4.251572,4.251741,26.487177,90,90,90,
1687,NiS2-2dm-5050/AgClO4-2dm-3393,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.121303775,1.448,-3.0838,-7.8699,4.804301,4.804301,21.726015,90,90,90,
1688,NiS2-2dm-5050/NiBr2-2dm-3741,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.40840295,2.244,-4.074,-7.3548,3.646047,3.646047834,22.803043,90,90,59.9999985,
1689,NiS2-2dm-5050/Sr(SnAs)2-2dm-4761,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,1.988757921,3.24,-3.2348,-4.6561,4.159285,4.159283976,27.237638,90,90,59.9999839,
1690,NiS2-2dm-5050/AuO2F-2dm-4797,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,3.174905366,1.66,-5.7171,-7.9989,3.831025,6.947884,22.082157,90,90,90,Z-scheme_A
1691,NiS2-2dm-5050/BiIO-2dm-3710,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.77269196,3.812,-4.6628,-6.9529,4.012014,4.012014,26.221992,90,90,90,
1692,NiS2-2dm-5050/Ca3SiBr2-2dm-4523,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.248722003,1.607,-1.5932,-2.9143,4.531034,5.828534,24.856391,90,90,90,
1693,NiS2-2dm-5050/CuSe2Br-2dm-4942,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.400343043,1.792,-4.6723,-6.3575,4.908693,7.754917,23.08857,90,90,90,
1694,NiS2-2dm-5050/CuTe2Br-2dm-5156,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.297216264,2.155,-4.0989,-5.854,5.128019,8.228238,22.97503,90,90,90,
1695,NiS2-2dm-5050/BiI3-2dm-3628,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.313024995,2.437,-3.8473,-7.0898,7.596411,7.596411333,23.704174,90,90,59.9999971,
1696,NiS2-2dm-5050/Br-2dm-5522,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.68516788,1.195,-5.0471,-7.4831,4.181034,8.699793,19.861582,90,90,90,
1697,NiS2-2dm-5050/CuBr-2dm-3405,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.384556157,1.176,-2.796,-5.5378,4.071361,4.071361703,20,90,90,120.0000187,
1698,NiS2-2dm-5050/SbBrO-2dm-4701,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.90102591,3.626,-4.9306,-7.4855,3.817251,3.817251,25.596943,90,90,90,
1699,NiS2-2dm-5050/Bi2TeSe2-2dm-4503,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.244189767,3.637,-4.7558,-6.4206,4.23207,4.232069387,27.475999,90,90,60.00001084,
1700,NiS2-2dm-5050/MnBr2-2dm-3606,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.404358252,2.169,-3.1609,-7.2941,3.851835,3.85183615,23.107331,90,90,119.9999987,
1701,NiS2-2dm-5050/Bi2Te2Se-2dm-4819,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.183128935,3.721,-4.4877,-5.8598,4.304155,4.304156487,27.387606,90,90,60.00000374,
1702,NiS2-2dm-5050/Bi2Te3-2dm-4406,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.119205791,3.886,-4.3906,-5.8357,4.390405,4.390405888,27.568998,90,90,59.99999916,
1703,NiS2-2dm-5050/RhBr3-2dm-3618,2.328583047,1.868,-3.802,-6.3337,5.192313,5.314661014,21.102196,90,90,89.99647714,2.356651834,2.164,-4.3552,-7.2445,6.353159,6.353158729,22.819371,90,90,120.0004573,
